x0,x1,x10,x11,x12,x13,x14,x15,x16,x17,x2,x3,x4,x5,x6,x7,x8,x9,y0,y1,y10,y11,y12,y13,y14,y15,y16,y17,y2,y3,y4,y5,y6,y7,y8,y9
0.53,0.59,0.67,0.58,0.55,,,0.53,,0.55,0.63,,,0.56,0.44,0.36,0.63,0.65,0.20,0.24,0.97,0.57,0.86,,,0.18,,0.16,0.26,,,0.23,0.22,0.23,0.57,0.80
0.53,0.59,0.67,0.59,0.56,,,0.53,,0.55,0.63,,,0.56,0.44,0.37,0.63,0.65,0.20,0.24,0.97,0.57,0.85,,,0.18,,0.16,0.26,,,0.23,0.22,0.23,0.57,0.79
0.53,0.59,0.67,0.58,0.56,,,0.53,,0.56,0.63,,,0.56,0.44,0.37,0.63,0.65,0.20,0.24,0.97,0.57,0.84,,,0.18,,0.16,0.26,,,0.23,0.23,0.23,0.56,0.79
0.53,0.59,,0.58,0.56,,,0.53,,0.56,0.63,,,0.56,0.44,0.38,0.63,0.65,0.21,0.24,,0.57,0.86,,,0.18,,0.16,0.26,,,0.23,0.25,0.23,0.56,0.80
0.53,0.60,,0.58,0.56,,,0.53,,0.56,0.63,,,0.56,0.44,0.39,0.63,0.65,0.21,0.24,,0.57,0.86,,,0.19,,0.16,0.26,,,0.23,0.26,0.24,0.56,0.79
0.53,0.59,,0.58,0.55,,,0.53,,0.56,0.63,,,0.56,0.45,0.40,0.63,0.64,0.21,0.25,,0.57,0.86,,,0.18,,0.16,0.26,,,0.23,0.28,0.24,0.57,0.80
0.53,0.59,,0.59,0.56,,,0.53,,0.56,0.62,,,0.56,0.46,0.41,0.63,0.64,0.21,0.25,,0.57,0.85,,,0.18,,0.16,0.26,,,0.23,0.29,0.24,0.57,0.80
0.53,0.59,,0.59,0.56,,,0.53,,0.56,0.62,,,0.57,0.46,0.42,0.63,0.64,0.21,0.25,,0.57,0.86,,,0.19,,0.16,0.26,,,0.23,0.31,0.24,0.57,0.81
0.53,0.59,,0.59,0.56,,,0.53,,0.56,0.62,0.56,,0.57,0.47,0.44,0.63,0.65,0.21,0.24,,0.57,0.86,,,0.19,,0.16,0.26,0.40,,0.23,0.33,0.26,0.56,0.80
0.52,0.59,,0.60,0.56,,,0.52,,0.56,0.60,0.54,,0.58,0.50,0.48,0.63,0.65,0.21,0.24,,0.57,0.86,,,0.19,,0.17,0.24,0.39,,0.24,0.40,0.29,0.56,0.80
0.53,0.59,,0.59,0.56,,,0.53,,0.56,0.61,0.55,0.54,0.57,0.49,0.47,0.63,0.65,0.21,0.24,,0.57,0.86,,,0.19,,0.17,0.25,0.40,0.36,0.24,0.38,0.28,0.56,0.80
0.53,0.59,,0.59,0.56,,,0.53,,0.56,0.61,0.56,0.54,0.57,0.49,0.45,0.63,0.65,0.22,0.25,,0.57,0.84,,,0.19,,0.17,0.26,0.41,0.35,0.24,0.36,0.27,0.56,0.79
0.53,0.59,,0.59,0.56,,,0.53,,0.55,0.61,0.56,0.53,0.57,0.48,0.44,0.63,0.65,0.22,0.25,,0.57,0.84,,,0.20,,0.17,0.26,0.41,0.35,0.24,0.35,0.26,0.56,0.79
0.53,0.59,,0.59,0.56,,,0.53,,0.55,0.62,,,0.57,0.47,0.44,0.63,0.64,0.22,0.24,,0.57,0.86,,,0.20,,0.17,0.26,,,0.23,0.33,0.26,0.56,0.79
0.52,0.59,,0.59,0.56,,,0.52,,0.55,0.62,,,0.56,0.46,0.42,0.63,0.64,0.21,0.24,,0.57,0.86,,,0.20,,0.17,0.26,,,0.23,0.31,0.24,0.56,0.79
0.53,0.59,,0.59,0.56,,,0.52,,0.55,0.62,,,0.56,0.45,0.41,0.64,0.65,0.21,0.24,,0.57,0.86,,,0.19,,0.17,0.26,,,0.23,0.28,0.23,0.57,0.79
0.53,0.59,,0.59,0.56,,,0.53,,0.55,0.62,,,0.56,0.44,0.39,0.63,0.65,0.21,0.24,,0.57,0.85,,,0.19,,0.17,0.26,,,0.23,0.27,0.23,0.57,0.79
0.53,0.59,,0.59,0.56,,,0.53,,0.55,0.62,,,0.56,0.44,0.38,0.63,0.65,0.21,0.24,,0.57,0.83,,,0.19,,0.17,0.26,,,0.23,0.24,0.22,0.57,0.79
0.52,0.59,,0.59,0.56,,,0.52,,0.55,0.62,,,0.56,0.44,0.37,0.63,0.64,0.21,0.24,,0.57,0.84,,,0.19,,0.17,0.26,,,0.23,0.23,0.23,0.57,0.79
0.52,0.59,,0.59,0.56,,,0.52,,0.55,0.62,,,0.56,0.44,0.37,0.64,0.65,0.20,0.24,,0.57,0.84,,,0.18,,0.17,0.26,,,0.23,0.21,0.22,0.57,0.79
0.52,0.59,0.65,0.59,0.56,,,0.52,,0.55,0.62,,,0.55,0.44,0.36,0.64,0.65,0.20,0.24,0.96,0.57,0.85,,,0.18,,0.17,0.25,,,0.23,0.21,0.22,0.56,0.78
0.52,0.59,0.65,0.59,0.56,,,0.52,,0.55,0.63,,,0.55,0.44,0.36,0.64,0.65,0.20,0.24,0.97,0.57,0.86,,,0.18,,0.17,0.25,,,0.22,0.21,0.22,0.57,0.79
,0.59,0.65,0.59,0.56,,,0.52,,0.55,0.63,,,0.55,0.44,0.36,0.63,0.65,,0.24,0.97,0.57,0.87,,,0.18,,0.17,0.25,,,0.22,0.21,0.21,0.56,0.79
,0.59,,0.59,0.55,,,0.52,,0.55,0.63,,,0.55,0.44,0.36,0.64,0.65,,0.24,,0.57,0.86,,,0.18,,0.17,0.25,,,0.22,0.20,0.21,0.57,0.80
,0.59,0.65,0.59,0.55,,,0.52,,0.55,0.63,,,0.55,0.44,0.36,0.64,0.65,,0.24,0.97,0.57,0.87,,,0.17,,0.17,0.26,,,0.22,0.20,0.21,0.56,0.79
,0.59,,0.59,0.55,,,,,0.55,0.63,,,0.55,0.44,0.36,0.64,0.65,,0.24,,0.57,0.87,,,,,0.17,0.25,,,0.22,0.20,0.21,0.56,0.79
,0.59,,0.59,0.55,,,0.52,,0.55,0.63,,,0.55,0.44,0.36,0.64,0.65,,0.24,,0.57,0.88,,,0.18,,0.17,0.25,,,0.22,0.20,0.21,0.57,0.80
,0.59,,0.59,0.55,,,0.52,,0.55,0.63,,,0.55,0.44,0.36,0.64,0.65,,0.24,,0.57,0.88,,,0.18,,0.17,0.25,,,0.22,0.20,0.21,0.57,0.80
,0.59,,0.59,0.55,,,0.52,,0.55,0.63,,,0.55,0.44,0.36,0.64,0.65,,0.24,,0.58,0.88,,,0.18,,0.17,0.25,,,0.22,0.20,0.21,0.57,0.80
,0.59,,0.59,0.55,,,0.53,,0.55,0.63,,,0.55,0.44,0.37,0.64,0.65,,0.24,,0.57,0.88,,,0.18,,0.17,0.25,,,0.22,0.21,0.21,0.56,0.80
0.53,0.59,,0.59,0.55,,,0.53,,0.55,0.63,,,0.55,0.44,0.36,0.64,0.65,0.20,0.24,,0.57,0.88,,,0.18,,0.17,0.26,,,0.23,0.21,0.21,0.56,0.79
0.53,0.59,,0.59,0.55,,,0.53,,0.55,0.63,,,0.55,0.44,0.36,0.64,0.65,0.20,0.24,,0.57,0.88,,,0.18,,0.17,0.26,,,0.23,0.21,0.22,0.56,0.79
0.53,0.59,,0.59,0.56,,,0.53,,0.55,0.63,,,0.55,0.44,0.37,0.64,0.65,0.20,0.24,,0.57,0.87,,,0.18,,0.17,0.26,,,0.23,0.21,0.22,0.57,0.79
0.53,0.59,,0.59,0.56,,,0.53,,0.55,0.63,,,0.56,0.44,0.37,0.64,0.65,0.20,0.24,,0.57,0.86,,,0.18,,0.17,0.26,,,0.23,0.22,0.22,0.57,0.80
0.53,0.59,,0.59,0.56,,,0.53,,0.55,0.63,,,0.56,0.44,0.37,0.63,0.65,0.21,0.24,,0.57,0.86,,,0.19,,0.17,0.26,,,0.23,0.23,0.22,0.57,0.80
0.53,0.59,,0.59,0.56,,,0.53,,0.56,0.63,,,0.56,0.44,0.38,0.63,0.65,0.21,0.24,,0.57,0.86,,,0.19,,0.17,0.26,,,0.23,0.24,0.22,0.56,0.80
0.53,0.59,,0.59,0.55,,,0.53,,0.56,0.63,,,0.56,0.44,0.38,0.63,0.65,0.21,0.25,,0.57,0.86,,,0.19,,0.17,0.26,,,0.23,0.26,0.23,0.57,0.80
0.53,0.60,,0.58,0.55,,,0.53,,0.56,0.63,,,0.56,0.44,0.39,0.63,0.65,0.21,0.25,,0.57,0.87,,,0.19,,0.17,0.27,,,0.23,0.27,0.23,0.57,0.80
0.53,0.60,,0.58,0.56,,,0.53,,0.56,0.63,,,0.56,0.45,0.40,0.63,0.65,0.21,0.25,,0.57,0.86,,,0.19,,0.17,0.27,,,0.23,0.29,0.23,0.57,0.80
0.53,0.59,,0.58,0.56,,,0.53,,0.56,0.62,,,0.56,0.46,0.42,0.64,0.65,0.21,0.25,,0.57,0.87,,,0.19,,0.17,0.26,,,0.23,0.30,0.24,0.57,0.80
0.53,0.59,,0.59,0.56,,,0.53,,0.56,0.62,,,0.56,0.46,0.43,0.63,0.65,0.21,0.25,,0.57,0.87,,,0.19,,0.17,0.26,,,0.23,0.32,0.24,0.57,0.80
0.53,0.59,,0.59,0.56,,,0.53,,0.56,0.62,0.56,,0.57,0.47,0.44,0.63,0.65,0.21,0.24,,0.57,0.87,,,0.19,,0.17,0.26,0.38,,0.23,0.34,0.25,0.57,0.80
0.53,0.59,,0.60,0.56,,,0.53,,0.56,0.61,0.56,0.53,0.57,0.48,0.45,0.63,0.65,0.21,0.25,,0.57,0.86,,,0.19,,0.17,0.26,0.42,0.35,0.24,0.35,0.26,0.57,0.80
0.53,0.59,,0.60,0.56,,,0.53,,0.56,0.61,0.56,0.54,0.57,0.49,0.46,0.63,0.65,0.21,0.24,,0.57,0.86,,,0.19,,0.17,0.25,0.42,0.34,0.24,0.36,0.28,0.57,0.80
0.53,0.60,,0.59,0.56,,,0.53,,0.56,0.62,,,0.57,0.47,0.44,0.63,0.65,0.21,0.25,,0.57,0.86,,,0.20,,0.17,0.26,,,0.23,0.34,0.25,0.57,0.79
0.53,0.59,0.66,0.58,0.56,,,0.53,,0.56,0.62,,,0.56,0.46,0.44,0.63,0.65,0.21,0.25,0.97,0.57,0.86,,,0.20,,0.17,0.26,,,0.23,0.32,0.25,0.56,0.79
0.53,0.60,0.66,0.58,0.55,,,0.53,,0.56,0.63,,,0.56,0.46,0.43,0.63,0.65,0.21,0.25,0.97,0.57,0.86,,,0.19,,0.17,0.26,,,0.23,0.29,0.24,0.56,0.79
0.53,0.60,0.67,0.59,0.55,,,0.53,,0.56,0.63,,,0.56,0.45,0.41,0.63,0.65,0.21,0.25,0.97,0.57,0.86,,,0.19,,0.17,0.26,,,0.23,0.27,0.23,0.57,0.79
0.53,0.60,,0.59,0.56,,,0.53,,0.56,0.63,,,0.56,0.44,0.40,0.63,0.65,0.21,0.25,,0.57,0.85,,,0.19,,0.17,0.26,,,0.23,0.25,0.23,0.57,0.80
0.53,0.60,,0.58,0.56,,,0.53,,0.56,0.63,,,0.56,0.44,0.38,0.63,0.65,0.21,0.25,,0.57,0.86,,,0.19,,0.17,0.26,,,0.23,0.23,0.22,0.57,0.80
0.53,0.60,,0.59,0.56,,,0.53,,0.56,0.63,,,0.56,0.44,0.38,0.63,0.65,0.20,0.24,,0.57,0.86,,,0.18,,0.17,0.26,,,0.23,0.21,0.22,0.57,0.80
0.53,0.60,,0.59,0.56,,,0.53,,0.56,0.63,,,0.56,0.44,0.37,0.63,0.65,0.20,0.24,,0.57,0.87,,,0.18,,0.17,0.26,,,0.23,0.21,0.21,0.57,0.80
0.53,0.60,,0.59,0.56,,,0.53,,0.56,0.63,,,0.56,0.44,0.37,0.63,0.65,0.20,0.24,,0.57,0.87,,,0.18,,0.17,0.25,,,0.23,0.20,0.21,0.57,0.80
0.53,0.59,,0.59,0.55,,,0.53,,0.56,0.63,,,0.56,0.44,0.37,0.63,0.65,0.20,0.24,,0.56,0.87,,,0.18,,0.17,0.25,,,0.23,0.20,0.20,0.56,0.79
0.53,0.60,,0.59,0.55,,,0.53,,0.56,0.63,,,0.56,0.44,0.37,0.63,0.65,0.20,0.24,,0.57,0.88,,,0.18,,0.17,0.25,,,0.23,0.20,0.20,0.56,0.79
0.53,0.60,,0.59,0.55,,,0.53,,0.56,0.63,,,0.56,0.44,0.37,0.64,0.65,0.20,0.24,,0.57,0.88,,,0.18,,0.17,0.25,,,0.23,0.20,0.20,0.56,0.79
0.53,0.59,,0.59,0.55,,,0.53,,0.56,0.63,,,0.56,0.44,0.37,0.63,0.65,0.20,0.24,,0.57,0.88,,,0.18,,0.17,0.25,,,0.23,0.20,0.20,0.55,0.79
0.53,0.59,0.66,0.59,0.55,,,0.53,,0.56,0.63,,,0.55,0.44,0.37,0.64,0.65,0.20,0.24,0.97,0.57,0.86,,,0.18,,0.17,0.25,,,0.23,0.20,0.20,0.55,0.79
0.53,0.51,,0.54,0.56,,0.51,0.54,0.49,,0.46,0.46,0.50,0.56,0.63,0.64,0.47,0.46,0.22,0.29,,0.61,0.87,,0.20,0.20,0.20,,0.29,0.39,0.28,0.30,0.31,0.21,0.61,0.87
0.53,0.51,,0.54,0.56,,0.51,0.54,0.49,0.55,0.46,0.46,0.49,0.56,0.63,0.65,0.47,0.46,0.22,0.30,,0.61,0.87,,0.20,0.20,0.20,0.20,0.29,0.38,0.27,0.30,0.27,0.17,0.61,0.87
0.53,0.51,,0.54,0.56,,0.51,0.54,0.49,0.55,0.47,0.46,0.49,0.56,0.62,0.66,0.47,0.46,0.22,0.30,,0.61,0.87,,0.20,0.20,0.20,0.20,0.30,0.38,0.28,0.29,0.24,0.16,0.61,0.87
0.53,0.51,,0.54,0.56,,0.51,0.54,0.50,0.55,0.47,0.45,0.49,0.56,0.62,0.67,0.47,0.46,0.21,0.30,,0.61,0.86,,0.20,0.20,0.20,0.20,0.30,0.39,0.27,0.29,0.23,0.15,0.61,0.86
0.52,0.51,,0.54,0.56,,0.51,0.54,0.50,0.55,0.47,0.45,0.48,0.56,0.62,0.67,0.47,0.46,0.21,0.29,,0.61,0.86,,0.20,0.20,0.20,0.21,0.30,0.39,0.27,0.29,0.22,0.14,0.60,0.86
0.52,0.51,,0.54,0.56,,0.51,0.54,0.50,0.55,0.47,0.45,0.49,0.56,0.62,0.67,0.47,0.46,0.21,0.30,,0.61,0.87,,0.20,0.20,0.20,0.21,0.30,0.38,0.25,0.29,0.21,0.12,0.60,0.86
0.52,0.51,,0.54,0.56,,0.51,0.54,0.50,0.55,0.47,0.45,0.49,0.56,0.61,0.67,0.47,0.46,0.21,0.29,,0.60,0.87,,0.20,0.20,0.20,0.21,0.30,0.38,0.24,0.29,0.21,0.11,0.60,0.86
0.52,0.51,,0.54,0.56,,0.51,0.54,0.50,0.55,0.47,0.45,0.49,0.56,0.61,0.67,0.46,0.46,0.21,0.30,,0.60,0.87,,0.20,0.20,0.20,0.21,0.30,0.38,0.24,0.29,0.21,0.11,0.60,0.86
0.52,0.51,,0.54,0.56,,0.51,0.54,0.50,0.55,0.47,0.45,0.49,0.56,0.61,0.67,0.46,0.46,0.21,0.30,,0.60,0.87,,0.20,0.20,0.20,0.21,0.30,0.38,0.24,0.29,0.21,0.10,0.60,0.86
0.52,0.51,,0.54,0.56,,0.51,0.54,0.50,0.55,0.47,0.45,0.49,0.56,0.62,0.67,0.46,0.46,0.21,0.30,,0.61,0.88,,0.20,0.20,0.20,0.21,0.30,0.38,0.24,0.29,0.21,0.10,0.60,0.86
0.52,0.51,,0.54,0.56,,0.51,0.54,0.50,0.55,0.47,0.45,0.49,0.56,0.62,0.67,0.47,0.46,0.21,0.30,,0.60,0.87,,0.20,0.20,0.20,0.21,0.30,0.39,0.24,0.29,0.21,0.10,0.60,0.86
0.52,0.51,,0.54,0.56,,0.51,0.54,0.50,0.55,0.47,0.45,0.49,0.56,0.62,0.66,0.47,0.46,0.21,0.30,,0.61,0.87,,0.20,0.20,0.20,0.21,0.30,0.39,0.25,0.29,0.21,0.10,0.60,0.86
0.52,0.51,,0.54,0.56,,0.51,0.54,0.49,0.55,0.47,0.45,0.48,0.55,0.62,0.66,0.47,0.46,0.21,0.30,,0.61,0.86,,0.20,0.20,0.20,0.21,0.30,0.39,0.26,0.30,0.21,0.11,0.60,0.86
0.52,0.50,,0.54,0.56,,0.51,0.54,0.49,0.55,0.46,0.45,0.48,0.55,0.62,0.66,0.47,0.46,0.21,0.30,,0.61,0.87,,0.20,0.20,0.20,0.21,0.30,0.39,0.27,0.30,0.23,0.11,0.60,0.86
0.52,0.50,,0.54,0.56,,0.51,0.54,0.49,0.55,0.46,0.45,0.48,0.55,0.62,0.65,0.47,0.46,0.21,0.30,,0.60,0.86,,0.20,0.20,0.20,0.21,0.30,0.39,0.28,0.30,0.24,0.12,0.60,0.86
0.52,0.50,,0.54,0.56,,0.51,0.54,0.49,0.55,0.46,0.45,0.49,0.55,0.62,0.64,0.46,0.46,0.21,0.30,,0.61,0.87,,0.20,0.20,0.20,0.21,0.30,0.39,0.28,0.30,0.26,0.14,0.61,0.86
0.52,0.50,,0.54,0.56,,0.51,0.54,0.49,0.55,0.45,0.45,0.49,0.55,0.62,0.63,0.46,0.46,0.22,0.30,,0.61,0.87,,0.20,0.20,0.20,0.21,0.30,0.39,0.29,0.30,0.29,0.15,0.61,0.86
0.52,0.50,,0.54,0.56,,0.51,0.54,0.49,,0.45,0.46,0.50,0.55,0.62,0.62,0.46,0.46,0.22,0.30,,0.61,0.87,,0.20,0.20,0.20,,0.30,0.39,0.28,0.30,0.32,0.17,0.61,0.86
0.52,0.50,,0.54,0.56,,0.51,0.54,0.49,,0.45,0.46,0.50,0.55,0.62,0.63,0.47,0.46,0.22,0.30,,0.61,0.88,,0.20,0.21,0.20,,0.30,0.40,0.29,0.30,0.35,0.27,0.61,0.87
0.52,0.50,,0.54,0.56,,0.51,0.54,0.49,,0.45,0.46,0.50,0.55,0.61,0.62,0.47,0.46,0.22,0.30,,0.61,0.88,,0.20,0.21,0.20,,0.30,0.40,0.29,0.31,0.37,0.30,0.61,0.87
0.53,0.50,,0.54,0.56,,0.51,0.54,0.49,,0.45,0.47,0.50,0.55,0.61,0.61,0.47,0.46,0.22,0.30,,0.61,0.88,,0.20,0.21,0.20,,0.30,0.40,0.29,0.31,0.39,0.27,0.61,0.88
0.53,0.50,,0.54,0.56,,0.51,0.54,0.49,,0.46,0.46,0.50,0.55,0.62,0.64,0.47,0.47,0.22,0.30,,0.61,0.88,,0.21,0.21,0.20,,0.30,0.39,0.29,0.31,0.34,0.27,0.61,0.87
0.52,0.50,,0.55,0.56,,0.51,0.54,0.49,,0.46,0.46,0.50,0.55,0.62,0.62,0.47,0.47,0.22,0.30,,0.61,0.87,,0.21,0.21,0.20,,0.29,0.39,0.29,0.30,0.31,0.17,0.61,0.87
0.52,0.50,,0.55,0.56,,0.51,0.54,0.49,0.55,0.45,0.46,0.49,0.55,0.62,0.63,0.47,0.47,0.22,0.30,,0.61,0.88,,0.20,0.21,0.20,0.21,0.30,0.39,0.29,0.30,0.28,0.16,0.61,0.87
0.52,0.50,,0.55,0.56,,0.51,0.54,0.49,0.55,0.46,0.46,0.49,0.55,0.63,0.65,0.47,0.47,0.22,0.30,,0.61,0.88,,0.20,0.21,0.20,0.21,0.30,0.39,0.27,0.30,0.24,0.14,0.61,0.87
0.52,0.50,,0.55,0.56,,0.51,0.54,0.49,0.55,0.46,0.45,0.49,0.56,0.62,0.65,0.47,0.47,0.22,0.30,,0.61,0.88,,0.20,0.21,0.20,0.21,0.30,0.39,0.27,0.30,0.23,0.12,0.61,0.87
0.52,0.50,,0.55,0.56,,0.51,0.54,0.49,0.55,0.46,0.45,0.48,0.55,0.62,0.66,0.47,0.47,0.22,0.30,,0.61,0.88,,0.20,0.20,0.20,0.21,0.30,0.39,0.29,0.29,0.21,0.11,0.61,0.86
0.52,0.51,,0.55,0.56,,0.50,0.54,0.49,0.55,0.47,0.45,0.48,0.55,0.62,0.67,0.47,0.47,0.21,0.30,,0.61,0.87,,0.20,0.20,0.20,0.21,0.30,0.39,0.27,0.29,0.20,0.09,0.61,0.86
0.52,0.51,,0.55,0.56,,0.50,0.54,0.49,0.55,0.47,0.45,0.48,0.56,0.62,0.67,0.47,0.47,0.21,0.29,,0.61,0.87,,0.20,0.20,0.20,0.21,0.30,0.39,0.26,0.29,0.18,0.08,0.61,0.86
0.52,0.51,,0.55,0.56,,0.50,0.54,0.49,0.55,0.47,0.45,0.48,0.55,0.61,0.67,0.47,0.47,0.21,0.29,,0.61,0.87,,0.20,0.20,0.20,0.21,0.30,0.39,0.25,0.29,0.18,0.08,0.61,0.86
0.52,0.51,,0.55,0.56,,0.51,0.54,0.49,0.55,0.47,0.45,0.48,0.56,0.61,0.67,0.47,0.47,0.21,0.29,,0.61,0.87,,0.20,0.20,0.20,0.22,0.30,0.39,0.24,0.29,0.18,0.07,0.61,0.86
0.52,0.51,,0.55,0.56,,0.51,0.54,0.49,0.55,0.47,0.45,0.49,0.55,0.61,0.67,0.47,0.47,0.21,0.30,,0.61,0.87,,0.20,0.20,0.20,0.22,0.30,0.38,0.24,0.29,0.18,0.07,0.61,0.86
0.52,0.51,,0.55,0.56,,0.51,0.54,0.49,0.55,0.47,0.45,0.49,0.55,0.61,0.67,0.47,0.47,0.21,0.30,,0.61,0.87,,0.20,0.20,0.20,0.22,0.30,0.38,0.24,0.29,0.18,0.07,0.61,0.86
0.52,0.51,,0.55,0.56,,0.51,0.54,0.49,0.55,0.47,0.45,0.48,0.56,0.61,0.67,0.47,0.47,0.21,0.30,,0.61,0.87,,0.20,0.20,0.20,0.22,0.30,0.39,0.25,0.29,0.19,0.07,0.61,0.87
0.52,0.51,,0.55,0.56,,0.51,0.54,0.49,0.55,0.47,0.45,0.48,0.56,0.61,0.67,0.47,0.47,0.21,0.30,,0.61,0.87,,0.20,0.20,0.20,0.22,0.30,0.39,0.25,0.29,0.20,0.08,0.61,0.86
0.52,0.51,,0.55,0.56,,0.51,0.54,0.49,0.55,0.47,0.45,0.48,0.56,0.62,0.66,0.47,0.47,0.21,0.30,,0.61,0.87,,0.20,0.20,0.20,0.22,0.30,0.39,0.26,0.29,0.20,0.08,0.61,0.86
0.52,0.51,,0.55,0.56,,0.51,0.54,0.49,0.55,0.46,0.45,0.48,0.56,0.62,0.66,0.47,0.47,0.21,0.30,,0.61,0.87,,0.20,0.20,0.20,0.21,0.30,0.39,0.26,0.30,0.21,0.09,0.61,0.86
0.52,0.51,,0.55,0.56,,0.51,0.54,0.49,0.55,0.46,0.46,0.49,0.56,0.62,0.66,0.47,0.47,0.21,0.30,,0.61,0.86,,0.20,0.20,0.20,0.21,0.30,0.39,0.26,0.29,0.22,0.10,0.61,0.86
0.52,0.51,,0.55,0.56,,0.51,0.54,0.49,0.55,0.46,0.46,0.49,0.56,0.62,0.65,0.47,0.47,0.21,0.30,,0.61,0.86,,0.20,0.20,0.20,0.21,0.30,0.39,0.27,0.30,0.24,0.12,0.61,0.86
0.52,0.50,,0.55,0.56,,0.51,0.54,0.49,0.55,0.46,0.46,0.50,0.56,0.62,0.65,0.47,0.47,0.22,0.30,,0.61,0.87,,0.20,0.20,0.20,0.21,0.30,0.39,0.28,0.30,0.26,0.15,0.61,0.86
0.53,0.51,,0.55,0.56,,0.51,0.54,0.49,0.55,0.46,0.46,0.50,0.56,0.62,0.64,0.47,0.47,0.22,0.30,,0.61,0.87,,0.20,0.21,0.20,0.21,0.30,0.39,0.29,0.30,0.29,0.15,0.61,0.86
0.53,0.51,,0.55,0.56,,0.51,0.54,0.49,0.56,0.46,0.47,0.50,0.56,0.62,0.63,0.47,0.47,0.22,0.30,,0.61,0.87,,0.20,0.21,0.20,0.21,0.30,0.39,0.29,0.30,0.32,0.17,0.61,0.87
0.53,0.51,,0.55,0.56,,0.52,0.54,0.49,0.56,0.46,0.47,0.50,0.56,0.62,0.63,0.47,0.47,0.22,0.30,,0.61,0.87,,0.20,0.21,0.20,0.21,0.30,0.40,0.29,0.31,0.35,0.26,0.61,0.87
0.53,0.51,,0.55,0.56,,0.52,0.54,0.50,,0.46,0.47,0.50,0.55,0.61,0.62,0.47,0.47,0.22,0.30,,0.61,0.87,,0.20,0.21,0.20,,0.30,0.40,0.30,0.31,0.36,0.29,0.61,0.86
0.54,0.50,,0.55,0.56,,0.52,0.55,0.50,,0.46,0.48,0.51,0.55,0.61,0.60,0.47,0.46,0.22,0.30,,0.61,0.87,,0.21,0.21,0.21,,0.30,0.39,0.27,0.32,0.40,0.28,0.61,0.87
0.54,0.50,,0.55,0.56,,0.53,0.55,0.50,,0.46,0.48,0.50,0.55,0.61,0.62,0.47,0.47,0.23,0.30,,0.61,0.87,,0.21,0.21,0.20,,0.30,0.39,0.27,0.31,0.37,0.27,0.61,0.87
0.54,0.50,,0.55,0.56,,0.53,0.55,0.50,,0.46,0.47,0.50,0.55,0.62,0.63,0.47,0.47,0.23,0.30,,0.61,0.87,,0.21,0.21,0.20,,0.30,0.39,0.29,0.31,0.35,0.27,0.61,0.87
0.54,0.50,,0.55,0.56,,0.52,0.55,0.50,,0.46,0.47,0.50,0.55,0.62,0.63,0.47,0.47,0.23,0.30,,0.61,0.87,,0.21,0.21,0.20,,0.30,0.39,0.29,0.30,0.32,0.22,0.61,0.86
0.53,0.50,,0.55,0.56,,0.52,0.55,0.50,,0.46,0.47,0.50,0.55,0.62,0.62,0.47,0.47,0.23,0.30,,0.61,0.87,,0.21,0.21,0.20,,0.30,0.39,0.29,0.30,0.29,0.18,0.61,0.86
0.53,0.50,,0.55,0.56,,0.52,0.55,0.50,,0.46,0.47,0.50,0.55,0.62,0.63,0.47,0.47,0.22,0.30,,0.61,0.87,,0.21,0.21,0.20,,0.30,0.39,0.29,0.30,0.27,0.16,0.61,0.87
0.53,0.51,,0.55,0.56,,0.52,0.55,0.50,,0.46,0.47,0.50,0.56,0.62,0.64,0.47,0.47,0.22,0.30,,0.61,0.87,,0.21,0.21,0.20,,0.30,0.39,0.29,0.30,0.24,0.14,0.61,0.87
0.53,0.51,,0.55,0.56,,0.52,0.55,0.50,,0.46,0.46,0.50,0.56,0.62,0.65,0.47,0.47,0.22,0.30,,0.61,0.87,,0.21,0.21,0.20,,0.30,0.39,0.29,0.29,0.22,0.14,0.61,0.86
0.53,0.51,,0.55,0.56,,0.52,0.55,0.50,0.56,0.46,0.46,0.50,0.56,0.61,0.65,0.47,0.47,0.22,0.30,,0.61,0.87,,0.20,0.21,0.20,0.22,0.30,0.39,0.29,0.30,0.21,0.13,0.61,0.86
0.53,0.51,,0.55,0.56,,0.52,0.55,0.50,0.56,0.46,0.46,0.50,0.56,0.61,0.66,0.47,0.47,0.22,0.30,,0.61,0.86,,0.20,0.21,0.20,0.22,0.30,0.39,0.29,0.29,0.20,0.12,0.61,0.86
0.53,0.51,,0.55,0.56,,0.52,0.55,0.50,0.56,0.46,0.46,0.50,0.55,0.61,0.66,0.47,0.47,0.22,0.30,,0.61,0.86,,0.20,0.21,0.20,0.21,0.30,0.39,0.28,0.29,0.19,0.11,0.61,0.86
0.53,0.51,,0.55,0.56,,0.52,0.55,0.50,0.56,0.46,0.46,0.50,0.55,0.60,0.66,0.47,0.47,0.22,0.30,,0.61,0.86,,0.20,0.21,0.20,0.21,0.30,0.39,0.28,0.29,0.19,0.11,0.61,0.86
0.53,0.50,,0.55,0.56,,0.52,0.55,0.50,0.56,0.46,0.46,0.50,0.55,0.60,0.66,0.47,0.47,0.22,0.30,,0.61,0.87,,0.20,0.21,0.20,0.21,0.30,0.39,0.27,0.29,0.18,0.10,0.61,0.86
